GRANGRUP,GRUPO,SUBGRUPO,VARIEDAD,CODOCUPA,DESOCUPA
3,2,2,35,322,"TECNICO, EQUIPO DE SONORIZACION/TELEVISION"
3,2,2,36,322,"TECNICO, EQUIPO DE GRABACION/CINTA MAGNETICA"
3,2,2,37,322,"TECNICO, EQUIPO DE GRABACION/DISCOS DIGITALES"
3,2,2,38,322,"TECNICO, EQUIPO DE GRABACION/EFECTOS SONOROS"
3,2,2,39,322,"TECNICO, EQUIPO DE GRABACION/HILO MAGNETICO"
3,2,2,40,322,"TECNICO, EQUIPO DE GRABACION/SONIDO"
3,2,2,41,322,"TECNICO, EQUIPO DE GRABACION/VIDEO"
3,2,2,42,322,"TECNICO, EQUIPO DE RADIO Y TELEVISION"
3,2,2,43,322,"TECNICO, MATERIAL DE DOBLAJE"
3,2,2,44,322,"TECNICO, PRUEBAS DE SONIDO/SONIDISTA"
3,2,3,0,323,"OPERADORES DE EQUIPOS DE RADIODIFUSION, TELEVISION Y TELECOM"
3,2,3,1,323,"LUMINOTECNICO, TELEVISION"
3,2,3,2,323,"OPERADOR, CABINA DE PROYECCION/CINEMATOGRAFIA"
3,2,3,3,323,"OPERADOR, EQUIPO DE AMPLIFICACION DE SONIDO"
3,2,3,4,323,"OPERADOR, EQUIPO DE DIFUSION/TELEFILMES"
3,2,3,5,323,"OPERADOR, EQUIPO DE DIFUSION/TELEVISION"
3,2,3,6,323,"OPERADOR, EQUIPO DE DIFUSION/VIDEO"
3,2,3,7,323,"OPERADOR, EQUIPO DE RADIODIFUSION"
3,2,3,8,323,"OPERADOR, EQUIPO DE RADIOTELEFONIA/ESTACIONES TERRESTRES"
3,2,3,9,323,"OPERADOR, EQUIPO MOVILES DE RADIODIFUSION Y TELEVISION"
3,2,3,10,323,"OPERADOR, ESTACION EMISORA DE RADIO"
3,2,3,11,323,"OPERADOR, ESTACION EMISORA DE TELEVISION"
3,2,3,12,323,"OPERADOR, ESTUDIOS DE RADIO"
3,2,3,13,323,"OPERADOR, ESTUDIOS DE TELEVISION"
3,2,3,14,323,"OPERADOR, MICROFONOS"
3,2,3,15,323,"OPERADOR, RADAR"
3,2,3,16,323,"OPERADOR, RADIO/NAVEGACION AEREA"
3,2,3,17,323,"OPERADOR, RADIO/NAVEGACION MARITIMA"
3,2,3,18,323,"OPERADOR, TELECOMUNICACIONES"
3,2,3,19,323,"OPERADOR, TRANSMISORES/RADIO"
3,2,3,20,323,"OPERADOR, TRANSMISORES/TELEVISION"
3,2,3,21,323,"OPERADOR-JEFE, TELECOMUNICACIONES/ESTACION"
3,2,3,22,323,"OPERADOR-JEFE, TELECOMUNICACIONES/TRAFICO"
3,2,3,23,323,RADIONAVEGANTE
3,2,3,24,323,RADIOTELEGRAFISTA
3,2,3,25,323,"RADIOTELEGRAFISTA, NAVEGACION MARITIMA"
3,2,3,26,323,TECNICO SALA DE CONTROL/RADIO
3,2,3,27,323,TECNICO SALA DE CONTROL/TELEVISION
3,2,3,28,323,TELEGRAFISTA
3,2,4,0,324,OPERADORES DE APARATOS DE DIAGNOSTICO Y TRATAMIENTO MEDICO
3,2,4,1,324,OPERADOR DE AUDIOMETRIA
3,2,4,2,324,OPERADOR DE ELECTROCARDIOGRAFIA
3,2,4,3,324,OPERADOR DE ELECTROENCEFOLOGRAFIA
3,2,4,4,324,OPERADOR DE SCANER
3,2,4,5,324,OPERADOR DE SCANER (OPTICA)
3,2,4,6,324,OPERADOR DE RADIOGRAFIA
3,2,4,7,324,OPERADOR DE RAYOS X
3,3,0,0,330,TECNICOS EN NAVEGACION MARITIMA Y AERONAUTICA E INSPECTORES
3,3,1,0,331,OFICIALES MAQUINISTAS DE NAVEGACION (MARIT. FLUV. LACUSTRE)
3,3,1,1,331,"CUARTO OFICIAL, MAQUINISTA/BARCO"
3,3,1,2,331,"INSPECTOR TECNICO, MARINA/MERCANTE"
3,3,1,3,331,INSTRUCTOR NAVEGACION/VELA
3,3,1,4,331,"JEFE DE MAQUINAS, BARCO"
3,3,1,5,331,"MOTORISTA, LANCHA/BOLICHERA"
3,3,1,6,331,"OFICIAL MAQUINISTA, BARCO"
3,3,1,7,331,"PRIMER OFICIAL, MAQUINISTA/BARCO"
3,3,1,8,331,"SEGUNDO OFICIAL, MAQUINISTA/BARCO"
3,3,1,9,331,"SUPERINTENDENTE TECNICO, MARINA MERCANTE"
3,3,1,10,331,"TERCER OFICIAL, MAQUINISTA/MARINA MERCANTE"
3,3,2,0,332,"CAPITANES, OFICIALES DE CUBIERTA Y PILOTOS DE NAVEGACION (MA"
3,3,2,1,332,"ALFEREZ DE FRAGATA, RESERVA NAVAL/MARINA MERCANTE"
3,3,2,2,332,"CAPITAN, ALTURA"
3,3,2,3,332,"CAPITAN, BARCO/NAVEGACION FLUVIAL O LACUSTRE"
3,3,2,4,332,"CAPITAN, BARCO/NAVEGACION MARITIMA"
3,3,2,5,332,"CAPITAN, BUQUE"
3,3,2,6,332,"CAPITAN, MARINA MERCANTE/BARCO"
3,3,2,7,332,"CAPITAN, PESCA"
3,3,2,8,332,"CAPITAN, PUERTO"
3,3,2,9,332,"CAPITAN, REMOLCADOR"
3,3,2,10,332,"CAPITAN, YATE"
3,3,2,11,332,"COMANDANTE, BARCO/NAVEGACION MARITIMA"
3,3,2,12,332,"COMANDANTE, BARCO/NAVEGACION INTERIOR (LAGOS, RIOS)"
3,3,2,13,332,"OFICIAL, CUBIERTA"
3,3,2,14,332,"OFICIAL, NAVEGACION"
3,3,2,15,332,"PATRON, BOLICHERA"
3,3,2,16,332,"PATRON, BARCO/NAVEGACION INTERIOR"
3,3,2,17,332,"PATRON, BARCO/NAVEGACION MARITIMA"
3,3,2,18,332,"PATRON, PUERTO"
3,3,2,19,332,"PATRON, REMOLCADOR"
3,3,2,20,332,"PATRON, YATE"
3,3,2,21,332,"PILOTO, AERODESLIZADOR"
3,3,2,22,332,"PILOTO, COSTERO"
3,3,2,23,332,"PILOTO, DESLIZADOR"
3,3,2,24,332,"PILOTO, HIDROPLANO"
3,3,2,25,332,PILOTO-PRACTICO NAVEGACION
3,3,2,26,332,"PRACTICO, PUERTO"
3,3,2,27,332,"SUPERINTENDENTE, ARMAMENTO/CUBIERTA (BUQUES)"
3,3,3,0,333,PILOTOS DE AVIACION Y AFINES
3,3,3,1,333,"COMANDANTE, AERONAVE"
3,3,3,2,333,"COPILOTO, AERONAVE"
3,3,3,3,333,INSTRUCTOR DE VUELO
3,3,3,4,333,"OFICIAL MECANICO, VUELO/MECANICO NAVEGANTE"
3,3,3,5,333,"OFICIAL NAVEGANTE, AERONAVE"
3,3,3,6,333,"PILOTO, AERONAVE/TRANSPORTE AEREO"
3,3,3,7,333,"PILOTO, FUMIGACION"
3,3,3,8,333,"PILOTO, HELICOPTERO"
3,3,3,9,333,"PILOTO, HIDROAVION"
3,3,3,10,333,"PILOTO, INSTRUCTOR"
3,3,3,11,333,"PILOTO, PRUEBAS/AERONAUTICA"
3,3,4,0,334,CONTROLADORES Y TECNICOS EN SEGURIDAD DE TRAFICO AEREO
3,3,4,1,334,"CONTROLADOR, TRAFICO AEREO"
3,3,4,2,334,"TECNICO, SEGURIDAD/TRAFICO AEREO"
3,3,5,0,335,"INSPECTORES DE OBRAS, PREVENCION E INVESTIGACION DE INCENDIO"
3,3,5,1,335,"ESPECIALISTA, PREVENCION DE INCENDIOS"
3,3,5,2,335,"INSPECTOR, INCENDIOS"
3,3,5,3,335,"INSPECTOR, OBRAS Y EDIFICIOS"
3,3,5,4,335,"INVESTIGADOR, INCENDIOS"
3,3,5,5,335,"INSPECTOR, CONTROL DE CALIDAD"
3,3,5,6,335,"INSPECTOR, CONTROL DE CALIDAD/ELECTRICIDAD"
3,3,5,7,335,"INSPECTOR, CONTROL DE CALIDAD/EQUIPOS ELECTRICOS"
3,3,5,8,335,"INSPECTOR, CONTROL DE CALIDAD/EQUIPOS ELECTRONICOS"
3,3,5,9,335,"INSPECTOR, CONTROL DE CALIDAD/MAQUINAS"
3,3,5,10,335,"INSPECTOR, CONTROL DE CALIDAD/PROCESOS INDUSTRIALES"
3,3,5,11,335,"INSPECTOR, CONTROL DE CALIDAD/PRODUCTOS MECANICOS"
3,3,5,12,335,"INSPECTOR, CONTROL DE CALIDAD/SERVICIOS"
3,3,5,13,335,"INSPECTOR, CONTROL DE CALIDAD/TEJIDOS"
3,3,5,14,335,"INSPECTOR, SEGURIDAD Y SALUD"
3,3,5,15,335,"INSPECTOR, SEGURIDAD Y SALUD/CONTAMINACION DEL MEDIO AMBIENT"
3,3,5,16,335,"INSPECTOR, SEGURIDAD Y SALUD/CUIDADOS A LOS NI¥OS"
3,3,5,17,335,"INSPECTOR, SEGURIDAD Y SALUD/ELECTRICIDAD"
3,3,5,18,335,"INSPECTOR, SEGURIDAD Y SALUD/ESTABLECIMIENTOS"
3,3,5,19,335,"INSPECTOR, SEGURIDAD Y SALUD/FABRICA"
3,3,5,20,335,"INSPECTOR, SEGURIDAD Y SALUD/PROTECCION DE LOS CONSUMIDORES"
3,3,5,21,335,"INSPECTOR, SEGURIDAD Y SALUD/SEGURIDAD INDUSTRIAL"
3,3,5,22,335,"INSPECTOR, SEGURIDAD Y SALUD/TIENDAS Y COMERCIOS"
3,3,5,23,335,"INSPECTOR, SEGURIDAD Y SALUD/TRABAJO"
3,3,5,24,335,"INSPECTOR, SEGURIDAD Y SALUD/TRATAMIENTO DE DESECHOS INDUSTR"
3,3,5,25,335,"INSPECTOR, SEGURIDAD Y SALUD/VEHICULOS"
3,3,5,26,335,"INSPECTOR, SEGURIDAD/PRODUCTOS"
3,3,5,27,335,"INSPECTOR, VEHICULOS/ESPECIFICACIONES TECNICAS"
3,3,5,28,335,"REVISOR, TEJIDOS, TECNICOS"
3,3,5,29,335,REVISOR/TELAS
3,3,5,30,335,"REVISOR-INSPECTOR, CALIDAD"
3,3,5,31,335,"REVISOR-PROBADOR, MAQUINA"
3,3,5,32,335,"TECNICO, PREVENCION DE INCENDIOS"
3,4,0,0,340,TECNICOS DE NIVEL MEDIO Y TRABAJADORES ASIMILADOS DE LAS CIE
3,4,1,0,341,TECNICOS EN CIENCIAS BIOLOGICAS Y AFINES
3,4,1,1,341,DISECADOR-TAXIDERMISTA
3,4,1,2,341,TAXIDERMISTA (NATURALISTA-PREPARADOR)
3,4,1,3,341,"TECNICO, ANATOMIA"
3,4,1,4,341,"TECNICO, BACTERIOLOGIA"
3,4,1,5,341,"TECNICO, BANCOS DE SANGRE"
3,4,1,6,341,"TECNICO, BIOFISICA"
3,4,1,7,341,"TECNICO, BIOLOGIA (ANALISTA)"
3,4,1,8,341,"TECNICO, BIOQUIMICA"
3,4,1,9,341,"TECNICO, BOTANICA"
3,4,1,10,341,"TECNICO, CIENCIAS BIOLOGICAS/OTROS"
3,4,1,11,341,"TECNICO, CITOLOGIA"
3,4,1,12,341,"TECNICO, ECOLOGIA"
3,4,1,13,341,"TECNICO, FARMACOLOGIA"
3,4,1,14,341,"TECNICO, FISIOLOGIA"
3,4,1,15,341,"TECNICO, HISTOLOGIA"
3,4,1,16,341,"TECNICO, LABORATORIO BIOLOGICO"
3,4,1,17,341,"TECNICO, PATOLOGIA"
3,4,1,18,341,"TECNICO, SEROLOGIA"
3,4,1,19,341,"TECNICO, TEJIDOS"
3,4,1,20,341,"TECNICO, ZOOLOGIA EN CIENCIAS BIOLOGICAS"
3,4,2,0,342,"TECNICOS (PERITOS) EN AGRONOMIA, ZOOTECNIA Y SILVICULTURA Y"
3,4,2,1,342,ANIMADOR RURAL
3,4,2,2,342,"DEMOSTRADOR, PRACTICAS AGRICOLAS"
3,4,2,3,342,"CONSEJERO, AGRICOLA"
3,4,2,4,342,"CONSEJERO, FORESTAL"
3,4,2,5,342,"EXTENSIONISTA AGRICOLA, VULGARIZADOR, AGRICOLA"
3,4,2,6,342,PERITO AGRICOLA
3,4,2,7,342,TECNICO AGRONOMO
3,4,2,8,342,"TECNICO AGRONOMO, SUELO"
3,4,2,9,342,"TECNICO, AGROPECUARIO"
3,4,2,10,342,"TECNICO, FORESTAL"
3,4,2,11,342,"TECNICO, GANADERIA (PECUARIO)"
3,4,2,12,342,"TECNICO, HORTICULTURA"
3,4,2,13,342,"TECNICO, OLEICULTURA"
3,4,2,14,342,"TECNICO, POMOLOGIA"
3,4,2,15,342,"TECNICO, SILVICULTURA"
3,4,2,16,342,"TECNICO, ZOOLOGIA EN AGRONOMIA, ZOOTECNIA Y SILVICULTURA"
3,4,3,0,343,ASISTENTES MEDICOS Y PRACTICANTES
3,4,3,1,343,ASISTENTE MEDICO
3,4,3,2,343,"ASISTENTE MEDICO, PLANIFICACION FAMILIAR"
3,4,3,3,343,AUXILIAR MEDICO
3,4,3,4,343,PRACTICANTE EN MEDICINA
3,4,3,5,343,SANITARIO
3,4,3,6,343,TOPIQUERO
3,4,4,0,344,HIGIENISTA Y OTRO PERSONAL SANITARIO
3,4,4,1,344,HIGIENISTA
3,4,4,2,344,"INSPECTOR, SANIDAD"
3,4,5,0,345,"TECNICOS DIETISTAS, NUTRICIONISTAS Y BROMATOLOGOS"
3,4,5,1,345,TECNICO BROMATOLOGO
3,4,5,2,345,"TECNICO CONSEJERO DIETETICO, INDUSTRIA DE ALIMENTOS"
3,4,5,3,345,TECNICO DIETISTA
3,4,5,4,345,"TECNICO DIETISTA, DIETETICO MEDICA"
3,4,5,5,345,"TECNICO NUTRICIONISTA, SALUD PUBLICA"
3,4,6,0,346,OPTOMETRISTA Y OPTICOS
3,4,6,1,346,CONTACTOLOGO
3,4,6,2,346,"OPTICO, ANTEOJOS"
3,4,6,3,346,"OPTICO, OFTALMOLOGIA"
3,4,6,4,346,OPTOMETRISTA
3,4,7,0,347,DENTISTA AUXILIARES Y AYUDANTES DE ODONTOLOGIA
3,4,7,1,347,"ASISTENTE DENTISTA, ESCUELAS"
3,4,7,2,347,"AUXILIAR, DENTISTA"
3,4,7,3,347,"HIGIENISTA, BUCODENTAL"
3,4,7,4,347,"HIGIENISTA, PROFILAXIA"
3,4,7,5,347,PRACTICANTE DE ODONTOLOGIA
3,4,8,0,348,FISIOTERAPEUTAS Y ERGOTERAPEUTAS
3,4,8,1,348,"BA¥OS MEDICINALES, TRATAMIENTO"
3,4,8,2,348,ELECTROTERAPEUTA
3,4,8,3,348,ERGOTERAPEUTA
3,4,8,4,348,FISIOTERAPEUTA (TERAPEUTA)
3,4,8,5,348,HIDROTERAPEUTA
3,4,8,6,348,KINESITERAPEUTA (KINESIOLOGOS)
3,4,8,7,348,MASAJISTA
3,4,8,8,348,OSTEOPATA
3,4,8,9,348,PODOLOGO
3,4,8,10,348,QUIROPODISTA
3,4,8,11,348,QUIROPRACTICO
3,4,8,12,348,"TECNICO, GIMNASIA MEDICA"
3,4,8,13,348,"TECNICO, READAPTACION PROFESIONAL"
3,4,8,14,348,"TERAPEUTA, READAPTACION FISICA"
3,4,8,15,348,"TERAPEUTA, READAPTACION PROFESIONAL"
3,4,9,0,349,TECNICOS ASISTENTE VETERINARIO
3,4,9,1,349,"ASISTENTE, VETERINARIO"
3,4,9,2,349,AUXILIAR VETERINARIO
3,4,9,3,349,"TECNICO VETERINARIO, INSEMINACION ARTIFICIAL"
3,4,9,4,349,"VACUNADOR, VETERINARIO"
3,4,9,5,349,"VACUNADOR, VETERINARIO/AVES DE GRANJA"
3,4,9,6,349,"VETERINARIO EN SALUD PUBLICA, TECNICO"
3,5,0,0,350,TECNICOS DE NIVEL MEDIO Y TRABAJADORES ASIMILADOS DE LAS CIE
3,5,1,0,351,ASISTENTES FARMACEUTICOS
3,5,1,1,351,"ASISTENTE, FARMACEUTICO"
3,5,1,2,351,AUXILIAR FARMACEUTICO
3,5,1,3,351,PRACTICANTE DE FARMACIA
3,5,1,4,351,PRACTICO EN FARMACIA
3,5,2,0,352,PERSONAL DE ENFERMERIA DE NIVEL MEDIO (TECNICO)
3,5,2,1,352,"ENFERMERA, NIVEL SUPERIOR (DIPLOMADOS)"
3,5,2,2,352,"ENFERMERA, NIVEL MEDIO"
3,5,2,3,352,"ENFERMERA, NIVEL MEDIO/CLINICA, CENTRO DE SALUD, ETC."
3,5,2,4,352,"ENFERMERA, NIVEL MEDIO/MATERNIDAD"
3,5,2,5,352,"ENFERMERA, NIVEL MEDIO/OBSTETRICIA"
3,5,2,6,352,"ENFERMERA, NIVEL MEDIO/ORTOPEDIA"
3,5,2,7,352,"ENFERMERA, NIVEL MEDIO/PEDIATRIA"
3,5,2,8,352,"ENFERMERO, NIVEL MEDIO"
3,5,2,9,352,"ENFERMERO, NIVEL MEDIO/CLINICA"
3,5,2,10,352,"ENFERMERO, NIVEL MEDIO/OBSTETRICIA"
3,5,2,11,352,"ENFERMERO, NIVEL MEDIO/ORTOPEDIA"
3,5,2,12,352,"ENFERMERO, NIVEL MEDIO/PEDIATRIA"
3,5,2,13,352,"HERMANA, ENFERMERA/NIVEL MEDIO"
3,5,2,14,352,PARAMEDICOS
3,5,3,0,353,PARTERAS NO CLASIFICADAS EN OTRO CODIGO
3,5,3,1,353,AUXILIAR DE PARTERA
3,5,3,2,353,COMADRONA (PARTERA PRACTICA)
3,5,3,3,353,MATRONA (PARTERA PRACTICA)
3,5,3,4,353,PARTERA PRACTICA
3,5,4,0,354,"PRACTICANTES DE LA MEDICINA TRADICIONAL, CURANDEROS Y OTROS"
3,5,4,1,354,CURANDERO
3,5,4,2,354,"CURANDERO-NATURISTA, ALDEA"
3,5,4,3,354,"CURANDERO, RELIGIOSO"
3,5,4,4,354,"CURANDERO, SUGESTION"
3,5,4,5,354,ESPECIALISTA EN ORTOPTIA Y/O ORTOFONIA
3,5,4,6,354,HERBOLARIO
3,5,4,7,354,HUESERO
3,5,4,8,354,NATUROPATA
3,5,5,0,355,TECNICOS EN RADIOLOGIA MEDICA Y OTROS TECNOLOGOS MEDICOS
3,5,5,1,355,TECNICO ORTOPEDICO
3,5,5,2,355,TECNOLOGO PROTESIS
3,5,5,3,355,TECNICO RADIOLOGO
3,5,5,4,355,TECNOLOGO MEDICO
3,5,6,0,356,TECNICOS DE SALUD Y LABORATORIO CLINICO
3,5,6,1,356,TECNICO EN LABORATORIO CLINICO
3,5,6,2,356,TECNICO DE SALUD
3,6,0,0,360,"JEFES DE VENTAS Y TECNICOS EN ADMINISTRACION, CONTABILIDAD,"
3,6,1,0,361,"JEFES DE VENTAS, COMERCIO AL POR MAYOR"
3,6,1,1,361,"INSPECTOR JEFE, COMERCIO AL POR MAYOR"
3,6,1,2,361,"SUPERVISOR DE VENTAS, COMERCIO AL POR MAYOR"
3,6,2,0,362,"JEFES DE VENTA, COMERCIO AL POR MENOR"
3,6,2,1,362,"INSPECTOR JEFE, COMERCIO AL POR MENOR"
3,6,2,2,362,"SUPERVISOR DE VENTAS, COMERCIO AL POR MENOR"
3,6,3,0,363,"JEFES DE VENTAS, COMERCIO N.E.P"
3,6,3,1,363,"SUPERVISOR, COMERCIO N.E.P"
3,6,4,0,364,TECNICOS EN ADMINISTRACION
3,6,4,1,364,"ADMINISTRADOR, ABASTECIMIENTO"
3,6,4,2,364,"ADMINISTRADOR, HOGAR/ECONOMOS"
3,6,4,3,364,"ADMINISTRADOR, MATERIAL CONTABLE"
3,6,4,4,364,"ADMINISTRADOR, PERSONAL"
3,6,4,5,364,"TECNICOS ADMINISTRADORES, OTROS"
3,6,4,6,364,TECNICOS EN RACIONALIZACION ADMINISTRATIVA
3,6,5,0,365,TECNICOS EN ECONOMIA Y ASIMILADOS
3,6,5,1,365,"TECNICO, COMERCIO"
3,6,5,2,365,"TECNICO, COOPERATIVISMO"
3,6,5,3,365,"TECNICO, ECONOMIA"
3,6,5,4,365,"TECNICO, MERCADOTECNIA (MARKETTING)"
3,6,5,5,365,"TECNICO, PLANIFICACION"
3,6,6,0,366,TECNICOS CONTABLES
3,6,6,1,366,CONTADOR MERCANTIL
3,6,6,2,366,TECNICO CONTABLE EN COSTOS
3,6,6,3,366,TECNICO CONTABLE EMPRESARIAL
3,6,6,4,366,TECNICO CONTABLE GUBERNAMENTAL
3,6,6,5,366,TECNICO EN TENEDURIA DE LIBROS
3,6,6,6,366,"TECNICOS CONTABLES, OTROS"
3,6,7,0,367,TECNICOS EN CIENCIAS SOCIALES Y AFINES
3,6,7,1,367,TECNICO EN CIENCIAS SOCIALES
3,6,7,2,367,PROMOTOR SOCIAL (TECNICO ASIMILADO)
3,7,0,0,370,AGENTES DE SERVICIOS ADMINISTRATIVOS
3,7,1,0,371,AGENTE DE BOLSA Y CAMBIO
3,7,1,1,371,"AGENTE, BOLSA"
3,7,1,2,371,"AGENTE, CAMBIO"
3,7,1,3,371,"ASESOR, INVERSIONES"
3,7,1,4,371,"CORREDOR, BOLSA"
3,7,1,5,371,"CORREDOR, VALORES"
3,7,2,0,372,AGENTES DE SEGURO
3,7,2,1,372,"AGENTE, SEGUROS"
3,7,2,2,372,ASEGURADOR
3,7,2,3,372,"ASEGURADOR, MARITIMO"
3,7,2,4,372,"CORREDOR, SEGUROS"
3,7,2,5,372,"NEGOCIADOR, SEGUROS"
3,7,2,6,372,VENDEDOR DE POLIZAS DE SEGUROS
3,7,3,0,373,AGENTES INMOBILIARIOS
3,7,3,1,373,"ADMINISTRADOR, PROPIEDADES INMUEBLES"
3,7,3,2,373,AGENTE INMOBILIARIO
3,7,3,3,373,"CORREDOR, FINCAS"
3,7,3,4,373,"VENDEDOR, BIENES RAICES"
3,7,3,5,373,"VENDEDOR, PROPIEDADES INMUEBLES"
3,7,4,0,374,AGENTES ADMINISTRATIVOS Y DE SERVICIOS DE TURISMO
3,7,4,1,374,"AGENTE ADMINISTRATIVO, ADMINISTRACION PUBLICA"
3,7,4,2,374,"AGENTE ADMINISTRATIVO, CONSULADO"
3,7,4,3,374,"AGENTE, TURISMO"
3,7,4,4,374,"AGENTE, VIAJES"
3,7,4,5,374,"CONSEJERO, TURISMO"
3,7,4,6,374,"ORGANIZADOR, VIAJES"
3,7,5,0,375,"AGENTES TECNICOS DE VENTAS, VIAJEROS, REPRESENTANTE DE FABRI"
3,7,5,1,375,AGENTE DISTRIBUIDOR
3,7,5,2,375,"AGENTE, VENTAS"
3,7,5,3,375,"AGENTE, VENTAS/COMERCIO"
3,7,5,4,375,"AGENTE, VENTAS/INDUSTRIA MANUFACTURERA"
3,7,5,5,375,"AGENTE, VENTAS/TECNICO"
3,7,5,6,375,"CONSEJERO, SERVICIO POSTVENTA"
3,7,5,7,375,"CORREDOR, FABRICA"
3,7,5,8,375,"INSPECTOR TECNICO, VENTAS"
3,7,5,9,375,"REPRESENTANTE,  COMPA¥IA NACIONAL"
3,7,5,10,375,"REPRESENTANTE, FABRICA/CONCESIONARIO"
3,7,5,11,375,"REPRESENTANTE, FIRMAS EXTRANJERAS"
3,7,5,12,375,"REPRESENTANTE, INSTITUCION COMERCIAL"
3,7,5,13,375,"REPRESENTANTE, VENTAS/COMERCIO"
3,7,5,14,375,"REPRESENTANTE, VENTAS/INDUSTRIA MANUFACTURERA"
3,7,5,15,375,"REPRESENTANTE, VENTAS/TECNICO"
3,7,5,16,375,"VENDEDOR, COMERCIO"
3,7,5,17,375,"VENDEDOR, INDUSTRIA MANUFACTURERA"
3,7,5,18,375,"VENDEDOR, TECNICO"
3,7,5,19,375,"VIAJANTE, COMERCIO/AGENTE"
3,7,5,20,375,VISITADOR MEDICO
3,7,6,0,376,"AGENTE DE COMPRAS, TASADORES Y SUBASTADORES"
3,7,6,1,376,"AGENTE, COMPRAS/SUMINISTROS"
3,7,6,2,376,"AGENTE, SUMINISTROS"
3,7,6,3,376,COMPRADOR
3,7,6,4,376,"COMPRADOR, MERCANCIAS/COMERCIO MAYORISTA"
3,7,6,5,376,"COMPRADOR, MERCANCIAS/COMERCIO MINORISTA"
3,7,6,6,376,EVALUADOR
3,7,6,7,376,"INSPECTOR, SINIESTROS"
3,7,6,8,376,"LIQUIDADOR, RECLAMACIONES/SEGUROS"
3,7,6,9,376,"MARTILLERO, SUBASTAS PUBLICAS"
3,7,6,10,376,REMATADOR
3,7,6,11,376,SUBASTADOR
3,7,6,12,376,TASADOR
3,7,6,13,376,"TASADOR, SEGUROS"
3,7,6,14,376,"TASADOR, SINIESTROS"
3,7,6,15,376,"VERIFICADOR, SOLICITUDES DE INDEMNIZACION"
3,7,7,0,377,"AGENTES DE ADUANAS, IMPUESTOS, ALMACENAMIENTO Y AFINES"
3,7,7,1,377,ADUANERO
3,7,7,2,377,"AGENTE ADMINISTRATIVO, ADMINISTRACION PUBLICA"
3,7,7,3,377,"AGENTE ADMINISTRATIVO, CONSULADO"
3,7,7,4,377,AGENTES DE ADUANAS E INSPECTORES DE FRONTERA
3,7,7,5,377,"AGENTE, ADUANA"
3,7,7,6,377,"AGENTE, FISCAL/ARANCELES"
3,7,7,7,377,"AGENTE, INMIGRACION Y MIGRACION"
3,7,7,8,377,"AGENTE, SERVICIOS DE ALMACENAMIENTO"
3,7,7,9,377,CORREO DIPLOMATICO
3,7,7,10,377,"FUNCIONARIO, CONSULADO"
3,7,7,11,377,"INSPECTOR, PASAPORTES"
3,7,7,12,377,"INSPECTOR, POLICIA DE FRONTERAS"
3,7,7,13,377,OFICIAL DE RESGUARDO DE ADUANA
3,7,7,14,377,VISTA DE ADUANAS
3,7,8,0,378,AGENTES DE VENTA DE SERVICIOS A LAS EMPRESAS (EXCEP. PUBLICI
3,7,8,1,378,"AGENTE DE VENTAS, SERVICIO DE PROTECCION  CONTRA ROBOS E INC"
3,7,8,2,378,"AGENTES DE VENTAS, SERVICIO DE ILUMINACION Y LIMPIEZA"
3,7,8,3,378,"AGENTE DE SERVICIO DE ADUANA, NO EMPLEADO PUBLICO"
3,7,9,0,379,"AGENTES DE COLOCACION, CONTRATISTAS DE MANO DE OBRAS, REPRES"
3,7,9,1,379,AGENTE TRANSPORTE Y/O MUDANZA
3,7,9,2,379,"AGENTE, OFICINA DE COLOCACION"
3,7,9,3,379,"AGENTE, DEPORTIVO"
3,7,9,4,379,"AGENTE, LITERARIO"
3,7,9,5,379,"AGENTE, MUSICAL"
3,7,9,6,379,"AGENTE, PUBLICIDAD"
3,7,9,7,379,"AGENTE, SERVICIOS A LAS EMPRESAS"
3,7,9,8,379,"AGENTE, TEATRO"
3,7,9,9,379,"AGENTE, VENTA DE PUBLICIDAD/ESPACIOS"
3,7,9,10,379,"CONTRATISTA, MANO DE OBRA"
3,7,9,11,379,"EMPRESARIO, CIRCO"
3,7,9,12,379,"EMPRESARIO, MUSICA"
3,7,9,13,379,"EMPRESARIO, TEATRO"
3,7,9,14,379,"FUNCIONARIO, SERVICIO DEL EMPLEO"
3,7,9,15,379,"FUNCIONARIO, SERVICIO DEL EMPLEO/JOVENES"
3,7,9,16,379,"ORGANIZADOR DE ESPECTACULO, VARIOS"
3,7,9,17,379,"PROMOTOR, DEPORTES"
3,7,9,18,379,"REPRESENTANTE, SERVICIOS A LAS EMPRESAS"
3,7,9,19,379,"REPRESENTANTE, SERVICIOS A LAS EMPRESAS/ESPACIOS PUBLICITARI"
3,8,0,0,380,ASISTENTES Y AUXILIARES EN LA ADMINISTRACION
3,8,1,0,381,"AUXILIARES EN ADMINISTRACION, CONTABILIDAD, DEL DERECHO, TEN"
3,8,1,1,381,"AUXILIAR, ABOGACIA"
3,8,1,2,381,"AUXILIAR, ACTUARIO"
3,8,1,3,381,"AUXILIAR, AGENTE DE BOLSA"
3,8,1,4,381,"AUXILIAR, BUFETE/ABOGADO"
3,8,1,5,381,"AUXILIAR, CONTADOR"
3,8,1,6,381,AUXILIAR ESTADISTICO (EMPLEADO ESTADISTICO)
3,8,1,7,381,AUXILIAR MATEMATICO
3,8,1,8,381,"AYUDANTE, CONTABLE"
